User_ID,Customer_Name,Gender,Age,Age_Group,Generation,Marital_Status,Occupation,State,Zone,Product_ID,Product_Category,Orders,Amount,Avg_Order_Value,Customer_Segment
1002793,Aniket,Female,42,36-45,Mid Age,Married,Govt,Maharashtra,Western,P00207742,Tupperware,3,20569,6856,High Value
1003283,Gute,Male,38,36-45,Mid Age,Married,Textile,Delhi,Central,P00233542,Footwear & Shoes,3,20566,6855,High Value
1001941,Gopal,Male,26,36-45,Adult,Married,Chemical,Delhi,Central,P00184942,Footwear & Shoes,4,20559,5140,High Value
1004279,Soumya,Female,28,26-35,Adult,Married,Banking,Uttar Pradesh,Central,P00032142,Furniture,1,20558,20558,High Value
1001181,Cathy,Female,40,36-45,Mid Age,Married,Media,Delhi,Central,P00278642,Footwear & Shoes,1,20553,20553,High Value
1003211,Jason,Male,54,51-55,Senior,Single,Construction,Gujarat,Western,P00211242,Furniture,4,20550,5138,High Value
1000216,Gjertsen,Female,47,46-50,Senior,Married,Aviation,Delhi,Central,P00323042,Footwear & Shoes,2,20549,10274,High Value
1003618,Keshav,Male,19,18-25,Youth,Single,Aviation,Bihar,Eastern,P00233442,Footwear & Shoes,2,20548,10274,High Value
1004354,Zydlo,Female,41,36-45,Mid Age,Single,Govt,Delhi,Central,P00153142,Footwear & Shoes,3,20547,6849,High Value
1000793,Staavos,Male,41,36-45,Mid Age,Single,Healthcare,Karnataka,Southern,P00068042,Furniture,1,20546,20546,High Value
1003690,Fein,Female,24,18-25,Youth,Single,Healthcare,Uttar Pradesh,Central,P0099242,Footwear & Shoes,4,20544,5136,High Value
1004122,Aastha,Female,23,18-25,Youth,Single,Hospitality,Kerala,Southern,P00118142,Furniture,1,20543,20543,High Value
1003503,Lloyd,Female,25,18-25,Youth,Single,Govt,Madhya Pradesh,Central,P00344842,Furniture,3,20540,6847,High Value
1002852,Harshita,Female,29,26-35,Adult,Single,Media,Delhi,Central,P00123142,Footwear & Shoes,2,20537,10268,High Value
1001004,Kirkland,Male,34,26-35,Adult,Single,Retail,Delhi,Central,P00036342,Footwear & Shoes,1,20536,20536,High Value
1000390,Trafton,Male,29,26-35,Adult,Single,Automobile,Haryana,Northern,P00319042,Footwear & Shoes,4,20536,5134,High Value
1003099,Shahid,Female,26,26-35,Adult,Single,Aviation,Karnataka,Southern,P00127542,Footwear & Shoes,2,20536,10268,High Value
1002201,Dodson,Female,83,55+,Elder,Married,Govt,Madhya Pradesh,Central,P00127642,Furniture,1,20533,20533,High Value
1002271,Redmond,Female,55,51-55,Senior,Single,Aviation,Gujarat,Western,P00193542,Tupperware,1,20529,20529,High Value
1004327,Payne,Female,37,36-45,Mid Age,Married,IT Sector,Karnataka,Southern,P00153842,Footwear & Shoes,4,20525,5131,High Value
1001835,Jamie,Female,34,26-35,Adult,Married,Chemical,Delhi,Central,P00304942,Footwear & Shoes,4,20516,5129,High Value
1003475,Cousins,Male,29,26-35,Adult,Married,IT Sector,Andhra Pradesh,Southern,P00227942,Footwear & Shoes,4,20515,5129,High Value
1001613,Eva,Female,23,18-25,Youth,Married,Healthcare,Uttar Pradesh,Central,P00173342,Footwear & Shoes,1,20512,20512,High Value
1005680,Mary,Female,51,51-55,Senior,Married,Food Processing,Delhi,Central,P00277642,Footwear & Shoes,1,20511,20511,High Value
1004979,Kennedy,Female,39,36-45,Mid Age,Married,Media,Karnataka,Southern,P00346042,Footwear & Shoes,1,20509,20509,High Value
1004819,Swetha,Female,41,36-45,Mid Age,Married,Automobile,Delhi,Central,P00269642,Footwear & Shoes,1,20508,20508,High Value
1003580,Maxwell,Male,20,18-25,Youth,Married,Healthcare,Telangana,Southern,P00018042,Footwear & Shoes,1,20508,20508,High Value
1001861,Eno,Female,52,51-55,Senior,Single,Aviation,Uttar Pradesh,Central,P00295842,Footwear & Shoes,2,20508,10254,High Value
1001618,Eugene,Male,53,51-55,Senior,Single,Food Processing,Andhra Pradesh,Southern,P00109742,Footwear & Shoes,4,20505,5126,High Value
1002330,Sumeet,Female,48,46-50,Senior,Single,Aviation,Delhi,Central,P00129842,Footwear & Shoes,4,20503,5126,High Value
1004013,Michelle,Female,31,26-35,Adult,Married,Chemical,Karnataka,Southern,P00182242,Footwear & Shoes,2,20502,10251,High Value
1005178,Edelman,Female,55,51-55,Senior,Single,Healthcare,Karnataka,Southern,P00346142,Footwear & Shoes,3,20502,6834,High Value
1001162,Rose,Male,40,36-45,Mid Age,Married,Banking,Karnataka,Southern,P00057742,Footwear & Shoes,4,20501,5125,High Value
1004680,Ballard,Female,45,36-45,Mid Age,Single,Textile,Delhi,Central,P00215542,Footwear & Shoes,1,20500,20500,High Value
1005108,Erica,Male,26,26-35,Adult,Single,Aviation,Himachal Pradesh,Northern,P00158742,Furniture,4,20495,5124,High Value
1005446,Sheetal,Male,52,51-55,Senior,Single,Chemical,Karnataka,Southern,P00059442,Furniture,1,20494,20494,High Value
1002181,Sweta,Female,27,26-35,Adult,Married,Banking,Karnataka,Southern,P00363342,Footwear & Shoes,1,20493,20493,High Value
1004485,Jim,Female,35,26-35,Adult,Single,Media,Kerala,Southern,P00339842,Furniture,2,20492,10246,High Value
1006040,Pond,Female,27,26-35,Adult,Single,Food Processing,Karnataka,Southern,P00111142,Footwear & Shoes,2,20488,10244,High Value
1003272,Pinky,Male,42,36-45,Mid Age,Married,IT Sector,Delhi,Central,P00324642,Footwear & Shoes,2,20486,10243,High Value
1001757,Eleni,Female,28,26-35,Adult,Married,Textile,Karnataka,Southern,P0095542,Footwear & Shoes,1,20486,20486,High Value
1001969,Klamczynski,Male,28,26-35,Adult,Single,Chemical,Delhi,Central,P00160042,Footwear & Shoes,1,20484,20484,High Value
1003694,Bellavance,Female,35,26-35,Adult,Single,IT Sector,Madhya Pradesh,Central,P00115942,Footwear & Shoes,4,20483,5121,High Value
1004436,Talbott,Female,28,26-35,Adult,Single,Retail,Kerala,Southern,P0096542,Tupperware,2,20477,10238,High Value
1001260,Dheeraj,Female,35,26-35,Adult,Married,Aviation,Madhya Pradesh,Central,P00274042,Footwear & Shoes,3,20477,6826,High Value
1004064,Skach,Female,48,46-50,Senior,Single,Banking,Delhi,Central,P0097142,Footwear & Shoes,2,20476,10238,High Value
1004829,Gary,Female,28,26-35,Adult,Single,IT Sector,Karnataka,Southern,P00146042,Footwear & Shoes,3,20471,6824,High Value
1000549,Sharda,Female,26,26-35,Adult,Single,Banking,Kerala,Southern,P00147042,Furniture,1,20469,20469,High Value
1003245,Zeldin,Female,21,18-25,Youth,Single,Govt,Uttarakhand,Central,P00351242,Furniture,1,20468,20468,High Value
1005137,Murdock,Female,19,18-25,Youth,Married,Automobile,Haryana,Northern,P00187342,Tupperware,2,20464,10232,High Value
1003259,Wardle,Male,20,18-25,Youth,Single,Healthcare,Himachal Pradesh,Northern,P00054242,Furniture,2,20463,10232,High Value
1003503,Lloyd,Male,25,18-25,Youth,Married,Aviation,Madhya Pradesh,Central,P00241642,Furniture,1,20457,20457,High Value
1002068,Dhanraj,Male,39,36-45,Mid Age,Single,Construction,Uttar Pradesh,Central,P00172842,Footwear & Shoes,3,20457,6819,High Value
1002067,Suhani,Female,52,51-55,Senior,Married,Construction,Delhi,Central,P00199442,Footwear & Shoes,2,20454,10227,High Value
1003825,Staebel,Female,20,18-25,Youth,Single,Aviation,Delhi,Central,P00014542,Footwear & Shoes,1,20450,20450,High Value
1000942,Syed,Male,52,51-55,Senior,Married,Lawyer,Uttar Pradesh,Central,P00214142,Furniture,3,20448,6816,High Value
1001456,Lonsdale,Male,34,26-35,Adult,Single,Textile,Uttar Pradesh,Central,P00182242,Footwear & Shoes,1,20445,20445,High Value
1004942,Murry,Female,47,46-50,Senior,Single,IT Sector,Uttar Pradesh,Central,P00050642,Furniture,3,20442,6814,High Value
1002760,McClure,Male,77,55+,Elder,Married,Lawyer,Kerala,Southern,P00101842,Footwear & Shoes,4,20440,5110,High Value
1004327,Payne,Female,41,36-45,Mid Age,Single,Retail,Karnataka,Southern,P00085942,Footwear & Shoes,2,20438,10219,High Value
1003536,Skye,Female,24,18-25,Youth,Married,Banking,Karnataka,Southern,P00268442,Furniture,3,20433,6811,High Value
1005836,Nishi,Female,27,26-35,Adult,Single,Govt,Delhi,Central,P00110942,Footwear & Shoes,1,20432,20432,High Value
1004682,Vishakha,Female,27,26-35,Adult,Married,Chemical,Uttarakhand,Central,P00030442,Furniture,2,20432,10216,High Value
1004237,Doherty,Female,28,26-35,Adult,Single,Chemical,Karnataka,Southern,P00102442,Footwear & Shoes,4,20429,5107,High Value
1004802,Patil,Male,87,55+,Elder,Single,Govt,Delhi,Central,P00361642,Footwear & Shoes,4,20427,5107,High Value
1001218,Jaideep,Male,79,55+,Elder,Single,Food Processing,Madhya Pradesh,Central,P00118542,Footwear & Shoes,4,20424,5106,High Value
1001611,Joy,Male,27,26-35,Adult,Single,Healthcare,Andhra Pradesh,Southern,P00265142,Footwear & Shoes,2,20423,10212,High Value
1001050,Nishant,Female,35,26-35,Adult,Single,Banking,Maharashtra,Western,P00213342,Footwear & Shoes,1,20420,20420,High Value
1002747,Collister,Male,20,18-25,Youth,Single,Healthcare,Haryana,Northern,P0097842,Tupperware,2,20413,10206,High Value
1001941,Gopal,Male,26,36-45,Adult,Married,Hospitality,Uttar Pradesh,Central,P00332442,Furniture,4,20410,5102,High Value
1004160,Gonzalez,Female,36,36-45,Mid Age,Single,Retail,Bihar,Eastern,P00041342,Furniture,3,20405,6802,High Value
1002126,Anjali,Male,71,55+,Elder,Married,IT Sector,Karnataka,Southern,P00122442,Footwear & Shoes,2,20405,10202,High Value
1003096,Prashant,Male,47,46-50,Senior,Single,Automobile,Jharkhand,Eastern,P00145442,Furniture,4,20403,5101,High Value
1001451,Sink,Male,44,36-45,Mid Age,Married,Banking,Haryana,Northern,P00193842,Furniture,2,20394,10197,High Value
1002953,Ryan,Female,32,26-35,Adult,Married,Automobile,Delhi,Central,P00176642,Footwear & Shoes,3,20392,6797,High Value
1004285,Bhishm,Female,40,36-45,Mid Age,Single,Healthcare,Delhi,Central,P00006442,Footwear & Shoes,1,20387,20387,High Value
1006016,Sauptik,Female,47,46-50,Senior,Single,Agriculture,Maharashtra,Western,P00274442,Footwear & Shoes,2,20380,10190,High Value
1004343,Swetlana,Female,31,26-35,Adult,Single,Govt,Karnataka,Southern,P00270942,Footwear & Shoes,1,20379,20379,High Value
1001884,Eugene,Female,49,46-50,Senior,Single,Healthcare,Delhi,Central,P00111042,Footwear & Shoes,4,20375,5094,High Value
1000623,McGrath,Female,34,26-35,Adult,Married,Construction,Delhi,Central,P00184942,Footwear & Shoes,3,20373,6791,High Value
1003963,Ritsa,Female,51,51-55,Senior,Single,Chemical,Karnataka,Southern,P00226242,Footwear & Shoes,2,20373,10186,High Value
1002025,Ross,Male,88,55+,Elder,Married,IT Sector,Karnataka,Southern,P00175242,Footwear & Shoes,4,20364,5091,High Value
1001593,Samiksha,Female,28,26-35,Adult,Single,Retail,Karnataka,Southern,P00075742,Footwear & Shoes,1,20363,20363,High Value
1003423,Sayre,Female,29,26-35,Adult,Married,Banking,Karnataka,Southern,P00337742,Footwear & Shoes,4,20362,5090,High Value
1000651,Carreira,Male,41,36-45,Mid Age,Single,Chemical,Uttar Pradesh,Central,P00194142,Furniture,1,20361,20361,High Value
1005237,Bhaggyasree,Female,30,26-35,Adult,Married,IT Sector,Delhi,Central,P00037142,Footwear & Shoes,3,20359,6786,High Value
1001506,Moumita,Female,35,26-35,Adult,Single,Textile,Delhi,Central,P0096442,Footwear & Shoes,1,20359,20359,High Value
1003641,Cacioppo,Female,30,26-35,Adult,Single,Aviation,Kerala,Southern,P00193242,Furniture,4,20358,5090,High Value
1000182,Speros,Female,21,18-25,Youth,Married,Aviation,Karnataka,Southern,P00049442,Footwear & Shoes,4,20357,5089,High Value
1003108,Filia,Female,52,51-55,Senior,Single,Food Processing,Uttar Pradesh,Central,P00291542,Footwear & Shoes,1,20357,20357,High Value
1005039,Lampkin,Male,44,36-45,Mid Age,Single,Automobile,Gujarat,Western,P00324442,Tupperware,4,20348,5087,High Value
1001451,Sink,Female,41,36-45,Mid Age,Married,Banking,Madhya Pradesh,Central,P00311642,Footwear & Shoes,4,20344,5086,High Value
1002340,James,Female,45,36-45,Mid Age,Single,Construction,Karnataka,Southern,P00117142,Footwear & Shoes,3,20342,6781,High Value
1001339,Hendricks,Female,40,36-45,Mid Age,Single,Aviation,Madhya Pradesh,Central,P00173342,Footwear & Shoes,1,20338,20338,High Value
1003224,Kushal,Male,32,26-35,Adult,Married,Chemical,Madhya Pradesh,Central,P00277842,Furniture,1,20328,20328,High Value
1004837,Chetan,Female,35,26-35,Adult,Married,Banking,Kerala,Southern,P00068142,Furniture,3,20323,6774,High Value
1004640,Nirja,Female,31,26-35,Adult,Married,Food Processing,Maharashtra,Western,P00106042,Furniture,2,20322,10161,High Value
1003311,Neola,Female,33,26-35,Adult,Married,IT Sector,Kerala,Southern,P00249842,Furniture,1,20317,20317,High Value
1002031,Aditya,Female,37,36-45,Mid Age,Single,IT Sector,Delhi,Central,P00350942,Footwear & Shoes,4,20315,5079,High Value
1001021,Pradeep,Female,37,36-45,Mid Age,Married,Automobile,Madhya Pradesh,Central,P00059442,Footwear & Shoes,4,20315,5079,High Value
1001017,Farhat,Female,45,36-45,Mid Age,Single,Banking,Karnataka,Southern,P00326642,Footwear & Shoes,3,20313,6771,High Value
1000372,Nikita,Male,22,18-25,Youth,Married,Govt,Delhi,Central,P00358442,Furniture,3,20312,6771,High Value
1001520,Ramesh,Female,32,26-35,Adult,Married,Food Processing,Delhi,Central,P00332242,Footwear & Shoes,4,20312,5078,High Value
1003012,Seio,Male,34,26-35,Adult,Single,Construction,Delhi,Central,P00221042,Footwear & Shoes,2,20312,10156,High Value
1001591,Anchal,Female,53,51-55,Senior,Married,Automobile,Uttar Pradesh,Central,P00059442,Footwear & Shoes,2,20310,10155,High Value
1000004,Guthrie,Female,47,46-50,Senior,Single,Retail,Madhya Pradesh,Central,P00184942,Footwear & Shoes,1,20309,20309,High Value
1004627,Rosenblatt,Male,58,55+,Elder,Single,IT Sector,Uttar Pradesh,Central,P00282042,Footwear & Shoes,1,20309,20309,High Value
1006011,Aniket,Female,43,36-45,Mid Age,Married,Construction,Delhi,Central,P00182342,Footwear & Shoes,1,20308,20308,High Value
1005686,Reiter,Female,88,55+,Elder,Single,Chemical,Andhra Pradesh,Southern,P00215442,Furniture,4,20304,5076,High Value
1000563,Rosenberg,Female,28,26-35,Adult,Married,Healthcare,Karnataka,Southern,P00319842,Footwear & Shoes,1,20303,20303,High Value
1002109,Gelder,Female,30,26-35,Adult,Single,Banking,Karnataka,Southern,P00269242,Footwear & Shoes,4,20302,5076,High Value
1000976,Ashwin,Female,41,36-45,Mid Age,Married,Aviation,Uttar Pradesh,Central,P00250242,Footwear & Shoes,3,20301,6767,High Value
1005156,Brooks,Female,19,18-25,Youth,Married,Aviation,Delhi,Central,P00049642,Footwear & Shoes,1,20295,20295,High Value
1006016,Sauptik,Female,47,46-50,Senior,Single,Banking,Delhi,Central,P00033542,Footwear & Shoes,3,20290,6763,High Value
1000058,Moray,Female,33,26-35,Adult,Single,Retail,Karnataka,Southern,P00266542,Footwear & Shoes,3,20288,6763,High Value
1005433,Mayank,Male,38,36-45,Mid Age,Single,Chemical,Delhi,Central,P00174142,Footwear & Shoes,1,20286,20286,High Value
1001733,Gonzalez,Female,22,18-25,Youth,Married,Healthcare,Haryana,Northern,P00304942,Furniture,2,20285,10142,High Value
1004725,Jackson,Male,41,36-45,Mid Age,Single,Healthcare,Karnataka,Southern,P00059142,Footwear & Shoes,4,20285,5071,High Value
1002956,Neha,Female,31,26-35,Adult,Married,Media,Uttar Pradesh,Central,P00003242,Footwear & Shoes,4,20283,5071,High Value
1000338,Nunn,Female,45,36-45,Mid Age,Single,Automobile,Delhi,Central,P00208342,Footwear & Shoes,3,20281,6760,High Value
1002766,Cyma,Female,50,46-50,Senior,Single,IT Sector,Haryana,Northern,P00319042,Furniture,3,20280,6760,High Value
1000646,Aarushi,Male,43,36-45,Mid Age,Single,Govt,Uttar Pradesh,Central,P00086442,Footwear & Shoes,3,20279,6760,High Value
1002037,Gnade,Female,72,55+,Elder,Single,Govt,Andhra Pradesh,Southern,P00364842,Furniture,3,20278,6759,High Value
1005517,Priyanka,Male,82,55+,Elder,Single,Aviation,Karnataka,Southern,P00113042,Footwear & Shoes,2,20278,10139,High Value
1004050,Abhijeet,Female,43,36-45,Mid Age,Married,Govt,Uttar Pradesh,Central,P00138542,Footwear & Shoes,1,20276,20276,High Value
1005807,Beltran,Female,41,36-45,Mid Age,Single,Textile,Madhya Pradesh,Central,P00303442,Footwear & Shoes,3,20275,6758,High Value
1005157,Parks,Male,36,36-45,Mid Age,Married,Chemical,Haryana,Northern,P00003242,Footwear & Shoes,2,20269,10134,High Value
1004171,Brian,Male,87,55+,Elder,Single,Construction,Uttar Pradesh,Central,P00221542,Footwear & Shoes,2,20269,10134,High Value
1002012,Gibson,Female,34,26-35,Adult,Single,IT Sector,Delhi,Central,P00273942,Footwear & Shoes,2,20262,10131,High Value
1003934,Ann,Female,32,26-35,Adult,Single,Retail,Karnataka,Southern,P00265242,Footwear & Shoes,4,20260,5065,High Value
1002676,Jitesh,Male,62,55+,Elder,Married,Lawyer,Uttar Pradesh,Central,P00177842,Footwear & Shoes,4,20260,5065,High Value
1002106,Luke,Male,24,18-25,Youth,Single,Chemical,Andhra Pradesh,Southern,P00016542,Furniture,3,20258,6753,High Value
1003741,Shirley,Female,29,26-35,Adult,Married,Banking,Delhi,Central,P00127642,Footwear & Shoes,2,20258,10129,High Value
1001359,Aarushi,Male,36,36-45,Mid Age,Single,Govt,Madhya Pradesh,Central,P00249742,Footwear & Shoes,4,20257,5064,High Value
1002889,Richard,Female,44,36-45,Mid Age,Single,Healthcare,Karnataka,Southern,P00196042,Footwear & Shoes,1,20253,20253,High Value
1005096,Roger,Female,26,26-35,Adult,Single,Healthcare,Karnataka,Southern,P00288342,Footwear & Shoes,1,20252,20252,High Value
1004860,Peterman,Male,33,26-35,Adult,Single,Healthcare,Karnataka,Southern,P00115442,Footwear & Shoes,3,20251,6750,High Value
1003726,Randy,Female,33,26-35,Adult,Married,Hospitality,Delhi,Central,P00119442,Footwear & Shoes,2,20250,10125,High Value
1004194,Kennedy,Female,20,18-25,Youth,Single,IT Sector,Haryana,Northern,P00286442,Furniture,4,20246,5062,High Value
1003036,Prescott,Female,92,55+,Elder,Single,Chemical,Uttarakhand,Central,P00255842,Furniture,2,20239,10120,High Value
1003380,Blumstein,Female,55,51-55,Senior,Single,Banking,Karnataka,Southern,P00102342,Footwear & Shoes,3,20237,6746,High Value
1001667,Mane,Female,52,51-55,Senior,Single,Aviation,Delhi,Central,P00276642,Footwear & Shoes,2,20236,10118,High Value
1002888,Corey-Lock,Female,26,26-35,Adult,Single,Media,Madhya Pradesh,Central,P00321742,Footwear & Shoes,3,20233,6744,High Value
1000777,Harivansh,Male,22,18-25,Youth,Single,Construction,Gujarat,Western,P00259342,Furniture,2,20232,10116,High Value
1001503,Willman,Male,35,26-35,Adult,Married,Food Processing,Andhra Pradesh,Southern,P00277242,Footwear & Shoes,1,20230,20230,High Value
1002979,Ken,Female,40,36-45,Mid Age,Single,Aviation,Karnataka,Southern,P00210342,Footwear & Shoes,2,20230,10115,High Value
1001513,Seio,Male,41,36-45,Mid Age,Married,Construction,Himachal Pradesh,Northern,P00273742,Furniture,4,20229,5057,High Value
1000651,Carreira,Male,36,36-45,Mid Age,Single,Healthcare,Uttar Pradesh,Central,P00346542,Footwear & Shoes,1,20227,20227,High Value
1002664,percer,Male,45,36-45,Mid Age,Single,Aviation,Karnataka,Southern,P00090942,Footwear & Shoes,2,20224,10112,High Value
1004673,Lee,Male,36,36-45,Mid Age,Single,Chemical,Uttar Pradesh,Central,P00125942,Footwear & Shoes,4,20216,5054,High Value
1000850,Bhawna,Female,40,36-45,Mid Age,Married,Healthcare,Uttar Pradesh,Central,P00231442,Furniture,3,20212,6737,High Value
1001599,Akshata,Female,26,26-35,Adult,Married,Construction,Himachal Pradesh,Northern,P00028842,Furniture,2,20211,10106,High Value
1001284,O'Brian,Female,47,46-50,Senior,Single,IT Sector,Karnataka,Southern,P00351342,Footwear & Shoes,2,20211,10106,High Value
1003557,Craven,Female,24,18-25,Youth,Married,Hospitality,Delhi,Central,P00058442,Footwear & Shoes,1,20210,20210,High Value
1003320,Sandra,Male,29,26-35,Adult,Married,Aviation,Karnataka,Southern,P00179042,Footwear & Shoes,3,20209,6736,High Value
1005857,Shweta,Male,50,46-50,Senior,Single,IT Sector,Karnataka,Southern,P00000142,Furniture,4,20208,5052,High Value
1004506,Ashbrook,Female,51,51-55,Senior,Single,Aviation,Delhi,Central,P00312342,Footwear & Shoes,2,20207,10104,High Value
1000711,McNair,Male,34,26-35,Adult,Single,Hospitality,Karnataka,Southern,P00118742,Footwear & Shoes,4,20206,5052,High Value
